Date,Open,High,Low,Close,Volume
2022-07-22 19:00:00,301.11,302.18,300.61,302.01,7756019
2022-07-25 14:00:00,301.14,301.49,298.75,300.32,6433626
2022-07-25 15:00:00,300.3292,301.14,299.08,300.7388,3736737
2022-07-25 16:00:00,300.73,301.59,299.76,300.93,2833793
2022-07-25 17:00:00,300.93,301.32,299.53,299.535,2523270
2022-07-25 18:00:00,299.555,299.75,298.65,298.81,2975644
2022-07-25 19:00:00,298.81,300.44,298.22,300.36,6021304
2022-07-26 13:00:00,298.55,298.91,296.46,297.43,5977767
2022-07-26 14:00:00,297.4,298.03,295.57,296.48,5199100
2022-07-26 15:00:00,296.4899,296.66,294.385,294.4737,3881286
2022-07-26 16:00:00,294.47,295.402,294.3,295.11,3554638
2022-07-26 17:00:00,295.11,295.67,294.56,294.62,3171671
2022-07-26 18:00:00,294.63,295.64,293.79,294.27,3691214
2022-07-26 19:00:00,294.25,294.9001,293.54,294.35,7562290
2022-07-27 13:00:00,298.93,301.47,298.46,301.11,5493314
2022-07-27 14:00:00,301.11,302.28,300.78,302.0748,5269914
2022-07-27 15:00:00,302.06,302.63,301.6,302.42,4242187
2022-07-27 16:00:00,302.41,303.27,302.09,302.17,3098345
2022-07-27 17:00:00,302.155,302.69,301.85,302.385,3060499
2022-07-27 18:00:00,302.43,306.63,301.57,305.85,12848362
2022-07-27 19:00:00,305.89,308.54,305.42,306.74,15673315
2022-07-28 14:00:00,303.75,305.87,302.745,305.83,6805761
2022-07-28 15:00:00,305.85,308.7205,305.76,307.99,6966163
2022-07-28 16:00:00,307.99,308.34,307.275,307.49,3369791
2022-07-28 17:00:00,307.49,309.77,306.9871,309.54,4444591
2022-07-28 18:00:00,309.55,309.86,308.67,309.73,3981531
2022-07-28 19:00:00,309.73,310.3965,309.11,309.76,6418511
2022-07-29 13:00:00,312.11,313.36,309.931,312.86,7428463
2022-07-29 14:00:00,312.87,314.46,312.38,312.82,7160142
2022-07-29 15:00:00,312.7901,312.95,310.96,312.74,5590670
2022-07-29 16:00:00,312.75,313.77,312.121,313.64,2808694
2022-07-29 17:00:00,313.64,314.65,313.29,314.34,3229800
2022-07-29 18:00:00,314.35,315.47,314.1,315.16,4173706
2022-07-29 19:00:00,315.16,316.39,315.05,315.45,7770750
2022-08-01 13:00:00,313.77,316.738,312.53,315.9,6697429
2022-08-01 14:00:00,315.9,318.81,315.35,318.35,7245173
2022-08-01 15:00:00,318.37,318.625,316.91,318.07,3948079
2022-08-01 16:00:00,318.07,318.22,315.96,316.42,2878507
2022-08-01 17:00:00,316.43,316.43,313.69,314.55,4329071
2022-08-01 18:00:00,314.55,316.12,313.9424,315.89,3829871
2022-08-01 19:00:00,315.9,316.18,314.72,315.24,4977753
2022-08-02 13:00:00,312.53,315.15,312.46,314.09,5825137
2022-08-02 14:00:00,314.09,316.24,311.8401,315.45,6632091
2022-08-02 15:00:00,315.45,316.09,314.2916,315.74,3626227
2022-08-02 16:00:00,315.745,318.545,315.57,317.99,4214124
2022-08-02 17:00:00,317.985,318.05,313.85,314.54,5385639
2022-08-02 18:00:00,314.5511,316.2,314.14,315.146,4155195
2022-08-02 19:00:00,315.12,315.7,314.24,314.3,5880764
2022-08-03 14:00:00,319.03,320.42,317.695,319.63,8602857
2022-08-03 15:00:00,319.6334,321.63,319.38,321.58,5511505
2022-08-03 16:00:00,321.56,322.9199,320.7416,322.47,4279562
2022-08-03 17:00:00,322.48,322.97,322.19,322.7099,3679294
2022-08-03 18:00:00,322.74,323.3799,322.375,322.985,3759980
2022-08-03 19:00:00,322.97,323.7291,322.61,322.83,8590406
2022-08-04 13:00:00,323.94,324.52,322.21,323.7,5715361
2022-08-04 14:00:00,323.74,324.37,320.77,322.48,5988222
2022-08-04 15:00:00,322.47,323.359,321.11,323.19,4075038
2022-08-04 16:00:00,323.21,323.9261,322.21,322.3302,2997548
2022-08-04 17:00:00,322.3391,323.98,322.32,323.53,1995607
2022-08-04 18:00:00,323.54,324.165,322.885,323.926,2151077
2022-08-04 19:00:00,323.92,324.72,323.37,324.325,4785758
2022-08-05 13:00:00,319.6,321.43,318.95,320.76,6561633
2022-08-05 14:00:00,320.75,323.83,320.37,321.86,6850678
2022-08-05 15:00:00,321.85,321.87,318.39,319.3,7386665
2022-08-05 16:00:00,319.31,321.2218,319.26,321.1401,4394867
2022-08-05 17:00:00,321.16,322.179,320.63,320.97,3495901
2022-08-05 18:00:00,320.97,321.11,319.84,320.33,3666854
2022-08-05 19:00:00,320.345,322.05,320.13,321.8,4873315
2022-08-08 13:00:00,324.74,326.29,321.91,325.81,7522521
2022-08-08 14:00:00,325.82,326.47,323.89,324.2,5749260
2022-08-08 15:00:00,324.235,324.95,321.075,322.42,5432607
2022-08-08 16:00:00,322.41,322.6282,320.14,321.0601,4719170
2022-08-08 17:00:00,321.06,321.935,320.47,321.44,2785539
2022-08-08 18:00:00,321.43,321.44,319.21,319.88,3847928
2022-08-08 19:00:00,319.88,320.86,319.51,320.7,4409860
2022-08-09 14:00:00,316.33,317.81,315.65,316.95,4659311
2022-08-09 15:00:00,317.0,317.94,315.91,316.58,3716237
2022-08-09 16:00:00,316.58,316.77,315.42,315.9199,2890981
2022-08-09 17:00:00,315.91,317.08,315.64,316.89,2410496
2022-08-09 18:00:00,316.885,317.5,316.03,317.025,2869392
2022-08-09 19:00:00,317.02,317.72,316.7909,317.04,5444159
2022-08-10 13:00:00,324.3,325.05,322.81,323.99,8772105
2022-08-10 14:00:00,324.01,324.56,322.0601,324.31,6083612
2022-08-10 15:00:00,324.34,325.59,324.34,325.47,4699090
2022-08-10 16:00:00,325.46,325.71,323.97,324.5718,2881334
2022-08-10 17:00:00,324.595,325.78,324.055,325.295,2846354
2022-08-10 18:00:00,325.31,325.54,324.5,324.55,2503162
2022-08-10 19:00:00,324.53,326.23,324.3801,325.92,6407028
2022-08-11 13:00:00,328.64,328.82,327.47,328.38,5483182
2022-08-11 14:00:00,328.38,330.36,327.69,328.1601,7107795
2022-08-11 15:00:00,328.19,328.34,325.16,325.87,6151324
2022-08-11 16:00:00,325.8802,326.85,325.4447,326.63,2962779
2022-08-11 17:00:00,326.665,327.14,325.725,325.9,2210425
2022-08-11 18:00:00,325.91,325.91,323.55,324.16,3693418
2022-08-11 19:00:00,324.16,324.49,323.36,324.08,5565794
2022-08-12 14:00:00,326.69,327.6,325.2356,326.8701,5317668
2022-08-12 15:00:00,326.88,328.25,326.73,327.46,3413698
2022-08-12 16:00:00,327.47,328.5,327.4,328.055,2189024
2022-08-12 17:00:00,328.0501,328.82,327.92,328.63,1688616
2022-08-12 18:00:00,328.63,329.58,328.59,329.58,2218512
2022-08-12 19:00:00,329.5695,330.585,329.385,330.54,7973533
2022-08-15 14:00:00,331.46,331.46,329.52,329.961,4698133
2022-08-15 15:00:00,329.97,332.485,329.57,332.33,3736015
2022-08-15 16:00:00,332.35,332.6998,331.88,332.58,2628107
2022-08-15 17:00:00,332.59,332.88,332.05,332.495,2089873
2022-08-15 18:00:00,332.4901,333.02,332.0023,332.925,1832806
2022-08-15 19:00:00,332.93,333.5652,332.78,333.1,4838746
2022-08-16 13:00:00,332.15,332.47,330.63,331.3376,4077005
2022-08-16 14:00:00,331.33,331.37,329.16,329.99,4960649
2022-08-16 15:00:00,329.97,333.0,329.89,332.825,3846679
2022-08-16 16:00:00,332.838,333.06,331.79,332.23,3101132
2022-08-16 17:00:00,332.26,333.5,332.15,333.4,2347477
2022-08-16 18:00:00,333.43,334.4209,330.58,331.54,5439525
2022-08-16 19:00:00,331.52,333.11,330.83,332.3,5949906
2022-08-17 13:00:00,329.15,330.22,328.25,329.46,4486203
2022-08-17 14:00:00,329.46,330.03,326.775,326.94,5243691
2022-08-17 15:00:00,326.92,328.14,326.36,326.79,4067209
2022-08-17 16:00:00,326.8,328.48,326.79,328.0899,2820185
2022-08-17 17:00:00,328.08,328.845,327.57,328.27,2768521
2022-08-17 18:00:00,328.27,331.43,327.96,329.7499,7733713
2022-08-17 19:00:00,329.74,330.56,328.01,328.48,6980400
2022-08-18 14:00:00,327.49,329.4801,326.79,328.9191,4231878
2022-08-18 15:00:00,328.92,330.49,328.36,330.0,3547343
2022-08-18 16:00:00,330.03,330.31,328.2601,328.94,2914371
2022-08-18 17:00:00,328.9299,330.11,328.68,329.6099,2538742
2022-08-18 18:00:00,329.62,329.9499,328.98,329.635,3002235
2022-08-18 19:00:00,329.64,330.38,328.91,329.32,6861209
2022-08-19 13:00:00,325.77,326.84,323.845,324.0298,5635780
2022-08-19 14:00:00,324.03,324.47,322.92,322.955,6374168
2022-08-19 15:00:00,322.959,323.78,322.53,323.035,4967086
2022-08-19 16:00:00,323.02,324.08,322.735,323.72,2784076
2022-08-19 17:00:00,323.73,324.0393,322.1224,323.215,3046801
2022-08-19 18:00:00,323.18,323.26,322.42,322.6091,2199362
2022-08-19 19:00:00,322.61,323.4798,322.08,322.87,7780495
2022-08-22 13:00:00,318.1,318.74,316.7,317.23,6286923
2022-08-22 14:00:00,317.23,317.3,315.35,315.36,5939368
2022-08-22 15:00:00,315.37,316.52,315.22,316.3001,4394273
2022-08-22 16:00:00,316.33,316.55,315.58,316.0,2208821
2022-08-22 17:00:00,315.9899,316.04,314.61,314.68,3227920
2022-08-22 18:00:00,314.69,315.01,313.84,314.19,4187013
2022-08-22 19:00:00,314.18,314.8079,313.53,314.47,8531369
2022-08-23 13:00:00,314.151,316.17,313.33,315.26,5835686
2022-08-23 14:00:00,315.27,317.0,314.0028,314.13,5639337
2022-08-23 15:00:00,314.1101,315.2,313.5038,314.6,3877082
2022-08-23 16:00:00,314.62,315.05,313.69,314.94,2842676
2022-08-23 17:00:00,314.96,315.61,314.15,314.6068,2916478
2022-08-23 18:00:00,314.61,315.44,314.35,314.91,2467018
2022-08-23 19:00:00,314.9,315.35,313.69,314.1,4526927
2022-08-24 14:00:00,314.28,315.51,313.61,314.96,5563631
2022-08-24 15:00:00,314.96,316.705,314.785,316.37,3636539
2022-08-24 16:00:00,316.395,316.87,314.96,315.2536,3329198
2022-08-24 17:00:00,315.28,315.69,314.42,315.12,2442123
2022-08-24 18:00:00,315.12,315.47,314.53,315.15,2288892
2022-08-24 19:00:00,315.13,315.9,314.8,315.02,4380116
2022-08-25 13:00:00,316.858,317.85,315.7577,317.7239,4030305
2022-08-25 14:00:00,317.74,319.5204,317.68,318.53,4785516
2022-08-25 15:00:00,318.53,318.54,316.69,317.76,3262779
2022-08-25 16:00:00,317.7507,317.95,316.6,317.36,1756000
2022-08-25 17:00:00,317.35,318.93,317.16,318.6,2282479
2022-08-25 18:00:00,318.65,318.81,317.69,318.25,1943240
2022-08-25 19:00:00,318.26,320.6,317.975,320.53,5545330
2022-08-26 13:00:00,320.5299,322.03,318.77,319.98,4075804
2022-08-26 14:00:00,319.99,321.51,313.52,314.0466,14056455
2022-08-26 15:00:00,314.04,314.2,311.29,312.15,7634740
2022-08-26 16:00:00,312.15,312.18,310.86,311.94,3897385
2022-08-26 17:00:00,311.94,312.31,310.26,310.49,3394072
2022-08-26 18:00:00,310.48,310.68,309.39,309.55,4621149
2022-08-26 19:00:00,309.54,310.05,307.35,307.42,10829784
2022-08-29 13:00:00,304.4,307.14,304.013,305.345,7001205
2022-08-29 14:00:00,305.38,307.22,303.53,303.66,6813007
2022-08-29 15:00:00,303.64,305.075,303.28,304.845,5876643
2022-08-29 16:00:00,304.84,306.64,304.55,306.03,4272188
2022-08-29 17:00:00,306.06,307.1099,305.42,306.37,3168759
2022-08-29 18:00:00,306.37,306.37,305.08,305.8506,3193781
2022-08-29 19:00:00,305.85,306.82,304.2,304.41,5895475
2022-08-30 14:00:00,304.13,304.48,298.97,300.83,9542082
2022-08-30 15:00:00,300.83,301.69,299.88,300.79,5873267
2022-08-30 16:00:00,300.76,302.0283,299.48,300.05,3555827
2022-08-30 17:00:00,300.06,300.43,298.44,299.7,4304961
2022-08-30 18:00:00,299.7,300.32,299.22,299.85,3077128
2022-08-30 19:00:00,299.87,301.79,299.7617,301.0,8136246
2022-08-31 13:00:00,303.55,304.91,301.97,303.565,6229323
2022-08-31 14:00:00,303.57,303.79,301.01,301.22,5165861
2022-08-31 15:00:00,301.2,302.27,299.77,301.94,4150939
2022-08-31 16:00:00,301.95,302.17,300.5,300.8299,2139887
2022-08-31 17:00:00,300.82,301.45,299.38,300.08,2934880
2022-08-31 18:00:00,300.08,300.79,299.16,299.69,3357264
2022-08-31 19:00:00,299.66,301.8356,299.2,299.26,9521658
2022-09-01 13:00:00,296.82,297.9373,295.89,297.01,6071520
2022-09-01 14:00:00,297.0337,297.4399,293.785,293.79,8790041
2022-09-01 15:00:00,293.79,294.92,293.12,293.545,6355315
2022-09-01 16:00:00,293.545,294.53,292.95,293.43,4167385
2022-09-01 17:00:00,293.445,295.57,293.27,294.55,4407272
2022-09-01 18:00:00,294.56,297.87,294.251,297.16,6210450
2022-09-01 19:00:00,297.15,299.78,296.94,299.43,8161639
2022-09-02 14:00:00,300.02,303.75,299.14,302.19,7659610
2022-09-02 15:00:00,302.2,303.11,301.77,302.7,3665332
2022-09-02 16:00:00,302.72,302.86,297.37,298.26,6224095
2022-09-02 17:00:00,298.2799,298.2799,294.6199,294.63,6953765
2022-09-02 18:00:00,294.66,296.32,294.5301,295.145,5028464
2022-09-02 19:00:00,295.13,296.42,293.52,295.21,9134026
2022-09-06 13:00:00,296.63,297.09,293.03,293.689,6050794
2022-09-06 14:00:00,293.66,295.59,290.87,295.0959,9159201
2022-09-06 15:00:00,295.07,296.04,293.97,295.51,5749440
2022-09-06 16:00:00,295.5,295.94,292.86,293.95,4797824
2022-09-06 17:00:00,293.96,294.0364,291.68,292.74,4868638
2022-09-06 18:00:00,292.735,294.04,292.56,292.93,3828166
2022-09-06 19:00:00,292.94,294.18,292.32,293.06,7305967
2022-09-07 13:00:00,292.82,295.66,292.72,294.48,6071687
2022-09-07 14:00:00,294.46,295.24,293.27,294.39,6136715
2022-09-07 15:00:00,294.3995,296.47,294.0,296.0716,4024500
2022-09-07 16:00:00,296.0699,296.76,295.01,296.39,3432645
2022-09-07 17:00:00,296.38,297.81,296.16,297.66,3180946
2022-09-07 18:00:00,297.66,299.3585,297.5533,299.1501,4538069
2022-09-07 19:00:00,299.155,299.99,298.83,298.95,7326106
2022-09-08 14:00:00,298.66,300.96,296.98,300.94,6057529
2022-09-08 15:00:00,300.93,301.87,300.085,300.34,4447544
2022-09-08 16:00:00,300.3,300.5,295.99,298.2,7509520
2022-09-08 17:00:00,298.2293,299.99,297.37,298.97,4836453
2022-09-08 18:00:00,298.94,299.97,298.47,298.9023,3496488
2022-09-08 19:00:00,298.9,300.58,298.21,300.56,4868063
2022-09-09 13:00:00,303.5,304.9,302.58,304.86,6640243
2022-09-09 14:00:00,304.91,306.48,304.5,306.23,7293939
2022-09-09 15:00:00,306.245,306.72,305.32,306.21,5349429
2022-09-09 16:00:00,306.2,306.62,305.05,306.59,3782108
2022-09-09 17:00:00,306.61,307.32,306.17,306.92,3386862
2022-09-09 18:00:00,306.91,307.2,306.23,306.69,3189306
2022-09-09 19:00:00,306.68,307.6,306.55,307.04,7512170
2022-09-12 13:00:00,308.33,310.62,308.02,310.6,4632778
2022-09-12 14:00:00,310.62,311.08,309.57,309.76,6271818
2022-09-12 15:00:00,309.76,310.65,308.31,308.7702,4990301
2022-09-12 16:00:00,308.775,310.11,308.18,310.01,3205337
2022-09-12 17:00:00,310.0343,310.76,309.38,310.62,2459149
